customer_id,age,monthly_bill,total_usage,contract_type,churn
4106,47,83.31,73.2,One Year,0
4107,23,117.83,33.56,Two Year,0
4108,63,33.09,65.7,Month-to-Month,0
4109,71,162.22,28.68,Two Year,0
4110,36,59.2,57.5,Month-to-Month,0
4111,49,141.87,77.44,One Year,0
4112,26,164.58,92.87,Month-to-Month,0
4113,29,121.14,26.85,Two Year,0
4114,28,153.36,34.15,Two Year,0
4115,63,139.13,46.96,One Year,0
4116,72,84.0,92.79,Month-to-Month,0
4117,33,165.59,90.24,One Year,0
4118,18,73.05,9.9,Two Year,0
4119,62,122.82,14.06,One Year,0
4120,72,154.17,50.06,Month-to-Month,1
4121,70,88.21,11.56,Month-to-Month,0
4122,38,74.5,35.21,One Year,0
4123,47,102.68,15.69,Two Year,1
4124,30,167.23,63.97,Two Year,0
4125,51,187.39,95.0,One Year,0
4126,21,118.12,99.68,Month-to-Month,0
4127,45,139.06,38.15,Month-to-Month,0
4128,55,182.59,60.3,Month-to-Month,0
4129,75,37.74,85.77,Month-to-Month,0
4130,48,61.77,12.63,Two Year,1
4131,76,147.6,69.27,Month-to-Month,0
4132,72,168.27,41.48,One Year,0
4133,44,174.27,21.41,One Year,0
4134,22,94.72,40.87,One Year,1
4135,42,36.08,8.52,One Year,0
4136,20,98.8,69.85,Month-to-Month,0
4137,50,61.53,26.02,Two Year,0
4138,21,72.42,31.83,Month-to-Month,0
4139,42,159.01,12.99,Two Year,0
4140,37,33.59,86.6,Month-to-Month,1
4141,51,168.96,49.85,Two Year,0
4142,43,96.98,57.64,One Year,0
4143,79,127.29,57.37,One Year,1
4144,79,36.14,41.64,Two Year,0
4145,22,80.72,20.06,Two Year,0
4146,52,36.15,74.77,Two Year,0
4147,78,193.08,13.58,One Year,0
4148,45,165.31,11.28,One Year,0
4149,46,102.73,71.3,Month-to-Month,1
4150,26,60.25,21.67,Two Year,0
4151,69,188.02,31.37,Two Year,0
4152,55,82.03,48.05,Two Year,0
4153,67,48.98,45.49,One Year,0
4154,23,121.37,71.15,Two Year,0
4155,36,189.88,62.72,Two Year,0
4156,77,20.69,64.8,One Year,0
4157,61,62.86,71.69,Two Year,0
4158,74,188.92,29.97,Month-to-Month,0
4159,28,50.8,32.91,One Year,0
4160,19,40.38,44.36,One Year,0
4161,64,122.63,31.44,One Year,0
4162,61,175.13,98.51,Month-to-Month,0
4163,61,105.88,81.59,One Year,0
4164,26,199.02,17.3,One Year,0
4165,38,142.25,1.55,One Year,0
4166,41,33.33,5.24,One Year,0
4167,51,198.71,25.16,Month-to-Month,0
4168,39,93.42,12.31,Two Year,0
4169,20,71.73,53.8,Two Year,0
4170,29,120.42,85.94,One Year,0
4171,45,74.78,73.94,Month-to-Month,0
4172,47,35.56,22.35,One Year,0
4173,43,20.26,40.53,Two Year,0
4174,65,100.93,51.28,Two Year,0
4175,38,170.64,81.21,Month-to-Month,0
4176,45,123.02,84.07,Two Year,0
4177,73,199.86,91.06,One Year,0
4178,43,71.63,51.42,Month-to-Month,0
4179,79,70.48,69.73,Two Year,0
4180,50,48.75,12.07,One Year,0
4181,38,49.53,56.96,Month-to-Month,0
4182,52,71.33,25.62,One Year,0
4183,69,162.71,43.74,Two Year,1
4184,51,183.04,63.77,One Year,0
4185,58,195.52,26.44,Month-to-Month,1
4186,68,61.81,6.17,One Year,0
4187,64,178.63,2.01,Two Year,0
4188,35,79.09,3.19,Month-to-Month,0
4189,75,40.31,1.83,Month-to-Month,0
4190,28,176.6,11.93,Two Year,0
4191,74,134.5,24.71,One Year,1
4192,40,49.65,22.9,One Year,1
4193,65,97.37,98.69,Two Year,0
4194,39,71.71,31.29,Month-to-Month,0
4195,34,152.62,13.61,Two Year,1
4196,22,101.61,55.01,Month-to-Month,1
4197,61,198.07,85.94,Month-to-Month,0
4198,28,29.85,68.13,One Year,0
4199,47,83.9,30.31,Two Year,0
4200,32,106.74,56.6,Month-to-Month,0
4201,44,110.56,71.77,One Year,0
4202,52,76.87,73.08,Two Year,0
4203,50,151.26,66.99,Two Year,0
4204,37,177.45,87.21,Month-to-Month,0
4205,78,188.97,87.14,Month-to-Month,0
4206,33,164.92,58.31,Month-to-Month,1
4207,51,173.1,43.56,Two Year,1
4208,19,119.1,64.52,Month-to-Month,0
4209,52,168.66,82.0,Two Year,0
4210,57,74.63,1.56,One Year,0
4211,73,91.73,99.21,Two Year,0
4212,45,77.04,19.11,Month-to-Month,0
4213,64,104.13,47.55,Two Year,0
4214,56,71.4,87.33,Month-to-Month,0
4215,23,193.09,23.28,One Year,0
4216,26,76.31,48.2,Month-to-Month,0
4217,37,37.65,14.13,Month-to-Month,1
4218,77,114.83,40.11,Month-to-Month,0
4219,18,30.28,18.54,Month-to-Month,0
4220,25,39.9,37.0,Month-to-Month,0
4221,72,59.49,37.97,Month-to-Month,0
4222,40,103.58,99.32,One Year,0
4223,20,97.99,99.49,One Year,0
4224,21,163.94,12.36,Two Year,0
4225,75,153.11,72.87,Month-to-Month,1
4226,42,96.74,6.12,Two Year,0
4227,64,80.07,3.99,One Year,0
4228,55,76.96,11.43,One Year,0
4229,32,159.32,96.58,Month-to-Month,0
4230,38,29.37,94.15,Month-to-Month,0
4231,52,22.31,20.2,Two Year,1
4232,74,163.2,17.01,One Year,0
4233,70,105.89,24.81,Two Year,0
4234,70,43.56,52.04,Two Year,1
4235,63,62.4,57.4,Two Year,0
4236,69,187.85,22.94,Month-to-Month,0
4237,31,174.71,75.91,One Year,0
4238,53,147.76,31.65,Two Year,0
4239,29,106.8,92.29,One Year,0
4240,34,113.66,66.02,One Year,0
4241,56,195.54,44.2,Two Year,0
4242,26,193.84,79.2,Two Year,0
4243,52,58.75,81.97,Month-to-Month,0
4244,77,166.0,29.76,One Year,0
4245,30,55.5,34.63,Two Year,0
4246,32,58.44,93.66,Two Year,1
4247,35,141.7,17.31,One Year,0
4248,68,92.9,5.17,Two Year,0
4249,50,187.68,45.95,One Year,0
4250,23,36.02,80.32,Two Year,0
4251,76,112.07,77.4,One Year,0
4252,44,185.33,92.03,Two Year,1
4253,40,182.74,53.79,Two Year,0
4254,76,48.18,10.91,Month-to-Month,1
4255,44,85.99,59.28,One Year,1
4256,51,131.44,78.06,Month-to-Month,0
4257,73,48.69,10.24,Two Year,0
4258,63,194.24,18.09,One Year,0
4259,55,184.65,2.22,One Year,0
4260,31,50.05,59.77,Two Year,0
4261,53,41.81,88.79,Two Year,1
4262,70,35.37,67.4,Two Year,0
4263,25,183.7,98.22,Two Year,0
4264,79,54.85,7.24,One Year,0
4265,52,94.93,90.4,Month-to-Month,1
4266,36,100.79,81.59,One Year,0
4267,47,127.82,32.11,One Year,1
4268,31,32.91,97.38,One Year,1
4269,76,60.82,29.51,One Year,0
4270,37,187.67,89.04,Two Year,0
4271,66,183.51,88.19,Month-to-Month,0
4272,42,160.63,76.01,One Year,0
4273,57,23.49,56.78,One Year,0
4274,41,78.86,12.88,Month-to-Month,0
4275,31,133.03,53.67,Two Year,0
4276,43,69.53,36.32,One Year,0
4277,55,183.73,79.43,Two Year,0
4278,40,134.1,76.05,One Year,0
4279,39,32.94,91.15,One Year,0
4280,65,183.62,2.47,Month-to-Month,1
4281,74,192.4,81.1,Month-to-Month,0
4282,36,33.99,93.91,Two Year,0
4283,63,115.82,79.14,One Year,0
4284,68,74.61,13.89,Two Year,1
4285,20,90.71,9.05,Month-to-Month,0
4286,59,52.34,3.06,Month-to-Month,0
4287,36,124.05,63.25,Month-to-Month,0
4288,26,192.44,63.34,Month-to-Month,0
4289,45,110.55,98.7,Month-to-Month,1
4290,37,34.92,40.41,Two Year,0
4291,62,131.6,33.86,Two Year,0
4292,24,81.24,62.82,Month-to-Month,0
4293,31,174.07,82.74,One Year,0
4294,26,98.24,93.74,One Year,0
4295,76,54.71,80.51,One Year,0
4296,77,54.4,43.24,One Year,0
4297,72,158.38,63.86,One Year,0
4298,74,67.81,85.77,Month-to-Month,0
4299,77,158.1,49.57,Two Year,1
4300,36,57.06,22.45,Month-to-Month,0
4301,64,77.9,17.8,One Year,0
4302,69,103.79,1.02,One Year,0
4303,31,189.78,72.11,Two Year,0
4304,73,187.71,12.0,Month-to-Month,1
4305,55,57.24,25.14,Two Year,0
4306,70,84.48,30.49,One Year,1
4307,78,46.89,56.48,One Year,0
4308,53,111.8,40.4,Two Year,1
4309,57,102.9,67.79,One Year,0
4310,34,182.14,6.51,Month-to-Month,0
4311,47,187.4,13.27,One Year,0
4312,26,89.04,50.42,One Year,0
4313,50,108.51,34.36,Month-to-Month,0
4314,73,181.32,30.29,One Year,1
4315,69,165.21,7.64,Two Year,0
4316,42,20.66,89.68,Two Year,0
4317,31,77.61,69.49,One Year,1
4318,28,95.92,13.04,Month-to-Month,0
4319,70,61.35,7.44,Month-to-Month,0
4320,52,55.92,97.51,Two Year,0
4321,58,26.8,68.44,One Year,0
4322,76,135.81,42.33,Month-to-Month,1
4323,31,67.25,70.47,Month-to-Month,1
4324,47,29.42,75.88,Two Year,0
4325,58,61.58,78.22,Two Year,0
4326,21,164.34,48.31,Month-to-Month,0
4327,76,173.27,43.56,Two Year,1
4328,21,106.95,2.09,Month-to-Month,0
4329,45,94.89,92.73,One Year,0
4330,25,196.01,60.73,Two Year,0
4331,19,56.1,21.11,Two Year,0
4332,58,58.76,92.04,One Year,0
4333,78,72.54,91.58,Month-to-Month,1
4334,63,51.1,98.93,Month-to-Month,0
4335,39,88.29,87.53,Two Year,1
4336,58,183.95,99.78,Month-to-Month,0
4337,73,130.76,25.22,Month-to-Month,1
4338,72,94.15,84.38,One Year,0
4339,33,188.19,82.48,One Year,0
4340,46,28.72,23.86,One Year,0
4341,79,57.85,10.75,Two Year,0
4342,66,121.86,97.96,One Year,1
4343,65,130.8,30.31,One Year,0
4344,47,27.12,87.22,Month-to-Month,0
4345,29,92.55,1.41,One Year,1
4346,52,136.85,3.08,Two Year,1
4347,28,145.65,47.12,One Year,0
4348,63,134.87,24.63,Two Year,1
4349,67,77.7,69.29,Month-to-Month,0
4350,38,36.83,56.99,Month-to-Month,0
4351,38,96.88,8.67,One Year,0
4352,22,43.18,17.1,Month-to-Month,0
4353,65,190.57,39.42,One Year,0
4354,37,105.53,19.37,Month-to-Month,0
4355,54,77.11,79.43,Two Year,0
4356,20,157.93,42.19,Month-to-Month,1
4357,61,109.63,10.25,One Year,0
4358,50,75.81,48.95,One Year,1
4359,70,166.15,9.99,One Year,0
4360,78,176.09,13.76,Two Year,0
4361,26,141.14,24.72,Month-to-Month,0
4362,78,28.45,86.09,One Year,0
4363,26,121.94,92.54,Two Year,1
4364,21,157.39,82.8,Two Year,0
4365,52,44.57,34.07,Two Year,0
4366,34,61.16,27.97,Month-to-Month,1
4367,51,178.85,55.37,Month-to-Month,0
4368,41,23.62,72.46,Month-to-Month,0
4369,49,155.49,99.34,Two Year,0
4370,18,105.28,14.03,Month-to-Month,1
4371,25,100.42,5.88,One Year,1
4372,62,21.28,69.74,Two Year,0
4373,40,167.49,83.39,Month-to-Month,0
4374,64,84.77,84.79,Two Year,1
4375,57,117.34,68.17,Two Year,0
4376,29,141.91,95.45,Month-to-Month,1
4377,71,146.47,51.59,Two Year,0
4378,29,192.08,91.47,Month-to-Month,1
4379,63,115.64,96.81,Month-to-Month,0
4380,64,91.95,84.87,Month-to-Month,0
4381,32,191.67,31.67,Two Year,0
4382,58,135.58,20.43,Two Year,0
4383,36,73.67,55.26,Month-to-Month,1
4384,43,42.76,45.85,Two Year,0
4385,69,171.66,87.9,Month-to-Month,1
4386,46,85.19,10.9,One Year,0
4387,39,138.88,26.52,Two Year,0
4388,57,104.75,75.43,Two Year,0
4389,38,55.81,10.4,One Year,0
4390,68,128.3,32.76,One Year,0
4391,55,30.92,39.33,One Year,0
4392,37,94.4,62.64,Month-to-Month,0
4393,74,118.39,16.66,Month-to-Month,0
4394,46,98.49,86.2,One Year,1
4395,68,154.76,45.31,Month-to-Month,0
4396,21,169.03,91.79,Two Year,0
4397,72,158.82,47.32,One Year,0
4398,24,26.99,28.23,Two Year,1
4399,45,54.94,15.04,Month-to-Month,0
4400,45,116.59,1.37,One Year,0
4401,21,188.27,53.68,Month-to-Month,0
4402,39,170.29,11.61,Two Year,0
4403,29,171.66,39.78,Month-to-Month,0
4404,62,74.58,59.34,Two Year,1
4405,20,97.3,28.29,Month-to-Month,0
4406,39,104.73,18.35,Two Year,0
4407,61,48.33,77.7,Month-to-Month,0
4408,19,25.59,94.73,One Year,1
4409,41,190.44,10.94,One Year,0
4410,51,63.33,16.4,Month-to-Month,0
4411,44,63.19,96.04,Two Year,0
4412,72,35.01,4.74,Month-to-Month,0
4413,58,187.13,97.79,One Year,0
4414,18,124.35,1.46,Two Year,0
4415,25,140.07,87.49,Month-to-Month,0
4416,40,184.08,31.43,Month-to-Month,0
4417,55,82.21,93.92,Two Year,0
4418,23,131.87,32.38,Month-to-Month,0
4419,39,26.98,65.78,One Year,1
4420,42,53.62,8.92,One Year,0
4421,35,169.62,24.99,Two Year,0
4422,34,158.02,77.59,Month-to-Month,0
4423,78,83.12,53.34,Month-to-Month,0
4424,29,87.83,92.87,One Year,1
4425,23,116.04,43.45,Two Year,1
4426,43,20.04,87.11,Two Year,0
4427,44,63.42,45.45,Two Year,0
4428,25,57.48,97.95,One Year,0
4429,36,65.09,96.02,One Year,1
4430,77,165.06,33.58,Two Year,0
4431,59,70.34,88.71,Two Year,0
4432,18,54.47,84.91,Month-to-Month,0
4433,74,110.77,21.86,Month-to-Month,1
4434,46,175.82,62.8,Two Year,0
4435,62,63.44,8.2,One Year,0
4436,66,34.14,83.83,One Year,0
4437,52,84.15,18.28,Month-to-Month,0
4438,57,154.58,8.01,Two Year,0
4439,31,119.12,40.62,One Year,1
4440,52,167.02,58.12,One Year,1
4441,65,192.73,85.64,One Year,0
4442,62,162.68,97.45,One Year,1
4443,37,128.68,44.51,Month-to-Month,0
4444,73,108.8,6.98,One Year,0
4445,66,27.21,75.16,One Year,1
4446,30,197.18,56.95,Two Year,0
4447,78,89.03,45.34,Two Year,0
4448,55,47.4,31.62,Month-to-Month,1
4449,66,140.01,50.74,Month-to-Month,0
4450,63,71.17,34.53,Month-to-Month,0
4451,66,125.44,75.94,Month-to-Month,1
4452,79,125.62,54.85,One Year,0
4453,25,100.23,87.81,Two Year,0
4454,60,170.5,54.81,One Year,0
4455,37,67.69,24.59,One Year,0
4456,77,100.75,85.26,One Year,0
4457,50,116.78,56.16,Two Year,0
4458,43,139.45,21.48,Month-to-Month,0
4459,56,161.11,62.73,Month-to-Month,0
4460,38,91.07,36.41,Two Year,0
4461,70,136.29,84.6,Two Year,0
4462,66,47.11,45.88,Month-to-Month,1
4463,79,187.88,72.92,One Year,0
4464,59,88.95,10.46,Month-to-Month,1
4465,60,151.31,40.21,Two Year,0
4466,71,23.66,98.34,Month-to-Month,0
4467,79,56.93,81.04,Month-to-Month,0
4468,58,107.67,16.83,Month-to-Month,0
4469,26,178.09,28.5,Two Year,0
4470,41,114.91,33.65,Two Year,0
4471,54,187.38,65.39,Month-to-Month,1
4472,66,107.08,75.94,Month-to-Month,0
4473,58,108.28,75.2,One Year,1
4474,34,41.55,51.48,One Year,0
4475,41,164.48,81.27,Month-to-Month,0
4476,38,64.45,44.27,Two Year,0
4477,68,181.93,13.26,One Year,0
4478,76,183.95,56.88,Month-to-Month,1
4479,56,189.8,95.28,One Year,0
4480,72,113.64,79.51,One Year,0
4481,58,141.88,58.29,One Year,0
4482,56,160.13,65.03,Two Year,0
4483,30,43.58,93.13,Month-to-Month,1
4484,28,128.17,43.41,Two Year,0
4485,63,26.17,33.81,Two Year,0
4486,36,109.56,97.75,One Year,0
4487,28,47.87,86.48,Month-to-Month,1
4488,30,52.93,32.98,One Year,0
4489,63,85.71,46.91,Two Year,0
4490,62,97.84,42.09,Two Year,0
4491,18,132.17,15.76,Month-to-Month,1
4492,57,33.4,95.82,Two Year,0
4493,61,110.66,41.03,Two Year,0
4494,36,52.87,87.66,Month-to-Month,0
4495,29,123.32,19.75,One Year,0
4496,25,134.73,55.24,Month-to-Month,0
4497,25,120.21,3.37,Two Year,0
4498,78,152.89,76.66,Month-to-Month,0
4499,70,80.41,58.51,One Year,0
4500,62,157.72,62.93,Two Year,0
4501,29,97.9,6.12,One Year,0
4502,78,107.15,21.89,One Year,1
4503,65,136.66,8.36,Month-to-Month,1
4504,50,23.3,29.6,One Year,0
4505,62,137.72,63.12,Month-to-Month,0
4506,43,131.35,57.05,Month-to-Month,1
4507,56,75.77,61.6,One Year,0
4508,45,35.44,55.38,Month-to-Month,0
4509,75,36.37,28.03,Month-to-Month,1
4510,22,186.18,25.21,One Year,0
4511,25,144.07,14.57,Two Year,0
4512,42,42.88,85.06,Month-to-Month,0
4513,44,84.21,62.03,Month-to-Month,0
4514,63,126.65,19.46,One Year,0
4515,40,170.4,18.54,Month-to-Month,1
4516,47,27.86,87.43,One Year,0
4517,62,62.59,74.53,Two Year,0
4518,64,180.15,66.28,Two Year,1
4519,40,21.65,41.28,One Year,0
4520,66,56.25,26.94,Two Year,0
4521,64,192.62,97.97,One Year,0
4522,37,130.41,79.93,Month-to-Month,1
4523,35,67.1,30.88,Two Year,0
4524,35,32.06,84.91,Month-to-Month,0
4525,19,25.07,76.13,Month-to-Month,0
4526,21,64.05,30.41,One Year,0
4527,47,178.67,43.23,Two Year,0
4528,50,94.86,19.41,Two Year,0
4529,53,149.66,11.99,Month-to-Month,0
4530,35,185.29,72.55,Month-to-Month,0
4531,54,93.45,27.48,One Year,0
4532,36,54.43,82.19,Two Year,0
4533,64,113.08,99.57,One Year,0
4534,45,183.46,8.59,One Year,1
4535,57,164.79,47.83,One Year,1
4536,37,31.85,80.4,Two Year,1
4537,66,144.66,79.11,One Year,0
4538,50,122.94,76.24,Two Year,0
4539,29,183.34,35.55,One Year,0
4540,75,42.05,45.93,Month-to-Month,0
4541,68,116.13,59.9,One Year,0
4542,32,178.3,97.42,One Year,0
4543,58,93.8,33.43,Two Year,0
4544,56,106.76,92.39,Month-to-Month,0
4545,19,32.68,27.67,Month-to-Month,0
4546,46,70.07,98.92,Two Year,0
4547,58,78.41,67.36,Two Year,0
4548,27,190.12,46.89,Month-to-Month,0
4549,19,70.88,61.73,Two Year,1
4550,68,102.96,27.98,Month-to-Month,0
4551,28,140.83,28.14,One Year,0
4552,30,49.19,12.24,One Year,1
4553,27,107.56,12.29,Month-to-Month,0
4554,31,152.94,35.42,Month-to-Month,0
4555,35,176.03,76.52,One Year,0
4556,68,132.73,61.19,One Year,0
4557,71,140.43,11.16,Month-to-Month,0
4558,26,42.73,85.37,Two Year,0
4559,74,190.24,60.54,Two Year,0
4560,56,43.86,96.12,Month-to-Month,1
4561,45,159.44,67.35,Two Year,0
4562,20,67.67,18.34,One Year,0
4563,37,188.05,47.9,One Year,0
4564,23,149.59,65.2,Two Year,0
4565,44,155.69,3.8,Month-to-Month,1
4566,70,59.43,2.48,One Year,0
4567,19,99.75,13.81,One Year,1
4568,46,131.21,25.91,One Year,0
4569,55,158.6,43.53,Two Year,1
4570,20,38.71,49.26,Month-to-Month,0
4571,33,193.23,14.66,Two Year,0
4572,47,180.24,67.67,Month-to-Month,0
4573,57,68.66,60.02,Month-to-Month,0
4574,19,168.1,30.15,Two Year,0
4575,34,113.3,2.35,One Year,1
4576,58,103.13,8.69,Month-to-Month,0
4577,79,76.6,39.78,Two Year,0
4578,29,124.57,16.24,One Year,0
4579,52,151.38,38.31,Month-to-Month,0
4580,60,93.97,63.19,Month-to-Month,1
4581,18,133.26,55.18,One Year,0
4582,72,145.88,23.89,Month-to-Month,0
4583,62,148.0,35.04,Two Year,0
4584,32,29.35,61.79,Month-to-Month,0
4585,43,174.75,86.22,Month-to-Month,0
4586,54,102.49,75.57,One Year,0
4587,38,67.23,55.79,Two Year,0
4588,79,63.52,36.87,One Year,0
4589,66,106.94,37.14,Two Year,0
4590,48,179.63,88.06,One Year,0
4591,42,88.1,4.89,Month-to-Month,0
4592,40,154.95,98.81,Two Year,0
4593,41,37.43,66.77,Two Year,0
4594,74,105.69,68.43,Month-to-Month,0
4595,55,198.5,4.76,One Year,0
4596,45,158.68,60.95,Two Year,0
4597,38,57.9,48.99,Month-to-Month,1
4598,71,110.26,11.47,Month-to-Month,0
4599,60,62.05,28.51,Two Year,0
4600,35,93.72,89.14,Two Year,0
4601,53,160.42,55.45,Two Year,0
4602,52,158.82,41.93,Month-to-Month,1
4603,62,61.06,8.2,One Year,1
4604,72,186.0,71.7,One Year,0
4605,26,126.66,70.58,Two Year,0
4606,70,88.39,61.79,Month-to-Month,0
4607,55,110.35,51.52,Month-to-Month,0
4608,75,128.91,43.94,Two Year,0
4609,47,120.78,59.73,Month-to-Month,1
4610,77,107.55,24.11,Month-to-Month,0
4611,61,110.89,94.18,Month-to-Month,1
4612,51,51.75,59.29,Two Year,1
4613,49,166.29,31.81,Two Year,1
4614,20,117.52,45.52,Two Year,0
4615,20,43.59,80.76,One Year,0
4616,45,157.91,17.0,One Year,0
4617,61,187.84,29.99,Two Year,0
4618,32,190.52,68.27,Month-to-Month,0
4619,58,86.42,32.23,Month-to-Month,0
4620,40,44.39,79.46,Two Year,0
4621,57,113.31,13.91,Month-to-Month,0
4622,28,40.27,76.51,Month-to-Month,0
4623,65,188.12,7.77,One Year,0
4624,49,53.04,2.25,Month-to-Month,0
4625,75,65.5,89.92,Month-to-Month,0
4626,76,93.19,58.55,Two Year,0
4627,74,88.97,35.83,One Year,1
4628,71,163.04,24.03,One Year,0
4629,53,102.14,62.07,Month-to-Month,0
4630,77,50.74,51.39,Two Year,0
4631,50,68.1,99.17,One Year,0
4632,41,111.64,98.34,One Year,0
4633,56,46.54,63.87,Month-to-Month,1
4634,51,130.1,44.84,One Year,1
4635,73,121.83,49.62,Two Year,0
4636,45,148.65,68.57,Two Year,0
4637,54,188.79,11.06,One Year,0
4638,24,184.21,33.51,Two Year,0
4639,21,190.29,8.45,Two Year,0
4640,54,64.05,8.26,Month-to-Month,0
4641,73,43.68,20.39,One Year,0
4642,18,74.41,49.04,One Year,0
4643,18,181.12,78.69,Month-to-Month,0
4644,64,194.97,49.06,Month-to-Month,0
4645,37,174.68,34.21,Month-to-Month,0
4646,36,39.8,9.15,Month-to-Month,0
4647,46,190.54,55.48,Two Year,0
4648,27,96.2,27.86,Two Year,0
4649,77,21.68,61.88,Month-to-Month,0
4650,35,99.63,97.74,One Year,0
4651,45,28.29,12.02,One Year,0
4652,52,117.9,22.0,One Year,0
4653,60,80.94,47.84,Month-to-Month,0
4654,64,105.22,96.89,Two Year,0
4655,48,130.37,77.41,Two Year,0
4656,44,176.38,89.92,Two Year,0
4657,79,139.14,34.04,Two Year,0
4658,28,98.13,99.21,One Year,0
4659,66,167.5,11.18,One Year,1
4660,66,183.0,6.24,Two Year,0
4661,55,41.56,85.7,Month-to-Month,0
4662,22,115.75,92.8,Two Year,0
4663,25,71.21,9.97,Two Year,0
4664,51,28.47,12.23,Month-to-Month,0
4665,65,140.34,4.28,Two Year,1
4666,69,175.3,11.35,One Year,0
4667,73,49.32,21.73,Month-to-Month,0
4668,29,166.23,97.04,Month-to-Month,0
4669,55,173.61,67.12,Two Year,0
4670,18,184.58,78.08,One Year,1
4671,48,67.75,77.84,One Year,0
4672,21,182.71,53.97,One Year,0
4673,66,77.72,79.95,Two Year,1
4674,62,119.42,59.98,Two Year,0
4675,67,29.09,32.14,One Year,0
4676,22,27.9,56.55,Two Year,1
4677,47,149.67,53.82,One Year,0
4678,73,100.01,82.52,Two Year,0
4679,41,66.13,98.19,Month-to-Month,0
4680,76,54.27,41.69,Month-to-Month,0
4681,20,140.59,76.58,Two Year,0
4682,28,20.07,10.88,Two Year,0
4683,62,165.06,77.91,One Year,1
4684,21,34.26,37.77,Month-to-Month,1
4685,43,54.47,4.9,One Year,1
4686,44,89.52,36.96,Two Year,0
4687,63,107.27,61.45,One Year,1
4688,71,83.9,12.81,One Year,0
4689,60,77.73,92.48,Two Year,0
4690,44,193.5,8.69,Month-to-Month,0
4691,59,135.48,93.07,One Year,0
4692,68,24.22,71.01,Two Year,0
4693,67,97.43,33.64,One Year,1
4694,23,177.5,39.68,Two Year,0
4695,76,74.26,74.34,Two Year,0
4696,78,37.02,60.55,Two Year,0
4697,32,156.51,67.49,Month-to-Month,1
4698,70,129.08,39.53,Month-to-Month,0
4699,47,122.66,49.29,Two Year,0
4700,59,29.64,99.0,Month-to-Month,0
4701,54,45.29,22.18,One Year,0
4702,75,132.06,42.37,Month-to-Month,1
4703,78,57.41,29.89,Month-to-Month,0
4704,54,110.73,76.75,One Year,0
4705,59,118.08,76.64,One Year,0
4706,77,71.03,29.95,One Year,1
4707,54,190.72,9.06,Two Year,0
4708,52,171.64,2.13,One Year,0
4709,40,150.03,43.32,One Year,0
4710,23,34.04,41.62,One Year,0
4711,21,39.1,98.85,Two Year,1
4712,35,108.7,47.51,Month-to-Month,1
4713,77,48.93,26.39,Two Year,1
4714,26,196.09,89.23,Month-to-Month,1
4715,66,48.53,49.62,One Year,1
4716,46,107.74,60.32,Two Year,0
4717,30,85.54,10.47,Two Year,1
4718,76,135.09,38.91,Month-to-Month,0
4719,64,43.23,94.48,Two Year,0
4720,79,97.46,59.36,Two Year,0
4721,69,69.45,35.11,Month-to-Month,1
4722,34,179.8,62.94,Two Year,0
4723,62,27.31,91.13,Two Year,1
4724,49,184.47,28.13,One Year,0
4725,65,169.94,51.01,One Year,0
4726,39,73.56,95.91,One Year,0
4727,21,162.07,18.07,One Year,0
4728,22,25.62,72.25,One Year,0
4729,54,194.04,61.83,Two Year,0
4730,58,114.79,68.29,Two Year,1
4731,66,74.59,35.77,One Year,0
4732,30,85.26,32.07,Month-to-Month,0
4733,51,31.95,68.74,One Year,0
4734,62,198.08,22.34,Two Year,0
4735,39,27.07,42.55,Month-to-Month,0
4736,70,137.88,19.63,One Year,0
4737,76,99.69,1.82,Month-to-Month,0
4738,40,190.8,97.04,One Year,0
4739,68,64.28,43.74,Two Year,0
4740,20,115.78,96.97,One Year,1
4741,59,106.82,14.89,Month-to-Month,0
4742,51,146.52,59.15,Two Year,0
4743,49,32.24,20.9,One Year,0
4744,62,54.88,79.22,One Year,0
4745,68,58.62,78.59,One Year,0
4746,75,152.87,12.15,One Year,0
4747,66,54.04,91.29,Two Year,0
4748,38,123.23,20.27,Two Year,0
4749,63,58.74,61.68,One Year,1
4750,61,175.09,98.58,Two Year,1
4751,38,189.59,88.36,Month-to-Month,1
4752,61,113.33,95.7,Two Year,0
4753,28,83.42,34.92,Month-to-Month,0
4754,56,62.13,11.45,Month-to-Month,0
4755,21,28.96,19.65,Two Year,0
4756,68,68.33,50.55,One Year,0
4757,18,137.76,79.53,Two Year,0
4758,45,116.05,15.87,Month-to-Month,0
4759,41,189.93,66.31,Month-to-Month,1
4760,78,91.33,33.03,Two Year,0
4761,52,144.9,34.78,Month-to-Month,0
4762,30,108.08,66.53,Two Year,0
4763,64,112.26,47.23,Two Year,0
4764,51,68.2,81.39,One Year,0
4765,28,101.89,16.44,Month-to-Month,0
4766,53,104.74,79.2,Two Year,0
4767,68,147.2,7.36,Month-to-Month,0
4768,78,189.32,20.21,Two Year,0
4769,34,79.28,65.96,Two Year,0
4770,52,27.6,85.64,One Year,0
4771,77,109.33,26.02,Two Year,0
4772,35,118.0,33.39,One Year,0
4773,57,50.32,54.17,Month-to-Month,1
4774,39,156.88,21.95,One Year,0
4775,74,197.29,81.3,One Year,0
4776,41,190.24,77.59,Month-to-Month,1
4777,75,55.48,15.38,One Year,1
4778,36,177.57,46.92,One Year,1
4779,54,146.81,77.71,Two Year,0
4780,56,101.69,34.4,One Year,0
4781,38,117.31,63.68,Two Year,0
4782,25,172.93,5.97,One Year,0
